"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Jaden McDaniels","MIN",6,130,284,56,8,14,0.5714285714285714,10,20,0.5,0.5,10,12,4,30,0,0.75,0.8571428571428571,1,0.5882352941176471,0.5734941176470588,0.6764705882352942,0.7,2,0,0,0,0,14.983713355048861
"Chris Boucher","TOR",6,130,249,67,20,27,0.7407407407407407,6,15,0.4,0.4,9,24,16,18,0,0.6,0.8571428571428571,1,0.35714285714285715,0.5982345238095238,0.6904761904761905,0.7127659574468085,12,3,0.1111111111111111,0,0,17.132867132867133
"Larry Nance Jr.","NOP",6,130,251,55,20,30,0.6666666666666666,2,9,0.2222222222222222,0.25,9,16,24,6,0,0.4,0.6153846153846154,1,0.23076923076923078,0.5207355263157895,0.5897435897435898,0.625,14,1,0.03333333333333333,0,0,16.72240802675585
"Jarred Vanderbilt","MIN",6,129,264,33,13,27,0.48148148148148145,0,0,0,0,7,20,6,0,0,0.7692307692307693,0.8333333333333334,0,0,0.645511111111111,0.48148148148148145,0.55,2,5,0.18518518518518517,0,0,11.864406779661016
"Al Horford","BOS",4,128,251,52,11,19,0.5789473684210527,9,15,0.6,0.6,3,12,10,24,3,0.5454545454545454,0.8571428571428571,0.8888888888888888,0.4411764705882353,0.5590926470588236,0.7205882352941176,0.7428571428571429,8,4,0.21052631578947367,0,0,13.10344827586207
"Gabe Vincent","MIA",5,126,244,42,5,12,0.4166666666666667,9,25,0.36,0.36,5,6,4,21,6,0.6,0.6,0.7777777777777778,0.6756756756756757,0.5378067567567567,0.5,0.5526315789473685,0,1,0.08333333333333333,1,0.04,16.071428571428573
"John Collins","ATL",5,122,238,47,15,28,0.5357142857142857,4,11,0.36363636363636365,0.36363636363636365,5,22,8,12,0,0.7333333333333333,0.8461538461538461,1,0.28205128205128205,0.5239807692307692,0.5384615384615384,0.5595238095238095,4,0,0,0,0,18.217054263565892
"Grayson Allen","MIL",5,120,252,65,10,16,0.625,14,24,0.5833333333333334,0.5833333333333334,3,8,12,42,0,0.4,0.4,1,0.6,0.56193,0.775,0.7926829268292683,0,1,0.0625,0,0,16.176470588235293
"Trey Murphy III","NOP",6,120,232,31,0,3,0,9,19,0.47368421052631576,0.47368421052631576,4,0,0,27,0,0,0,1,0.8636363636363636,0.5066272727272727,0.6136363636363636,0.625,0,0,0,0,0,9.29368029739777
"Bobby Portis","MIL",5,119,250,58,13,24,0.5416666666666666,9,25,0.36,0.36,5,10,16,27,0,0.38461538461538464,0.4166666666666667,1,0.5102040816326531,0.504819387755102,0.5408163265306123,0.5471698113207547,2,1,0.041666666666666664,0,0,22.021660649819495
"Malik Beasley","MIN",6,119,257,51,11,19,0.5789473684210527,8,25,0.32,0.32,5,12,10,24,0,0.5454545454545454,0.6,1,0.5681818181818182,0.5800204545454546,0.5227272727272727,0.5434782608695652,2,3,0.15789473684210525,1,0.04,18.705035971223023
"Grant Williams","BOS",4,119,231,45,7,10,0.7,8,16,0.5,0.5,7,12,2,21,3,0.8571428571428571,1,0.875,0.6153846153846154,0.5819576923076923,0.7307692307692307,0.75,2,1,0.1,0,0,11.985018726591761
