"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Charles Jenkins","GSW",51,893,39,0,18,5,0,0,4,0.05921052631578947,0.06338028169014084,0
"Anthony Tolliver","MIN",51,881,55,2,23,5,0,0,6,0.115,0.23232323232323232,0
"Corey Maggette","CHA",32,881,208,5,81,13,2,0,24,0.1873589164785553,0.216,0.029411764705882353
"Enes Kanter","UTA",66,874,105,0,55,13,0,0,4,0.19784172661870503,0.19855595667870035,0
"Quentin Richardson","ORL",48,866,30,1,12,4,1,0,3,0.06310679611650485,0.14285714285714285,0.00819672131147541
"Tracy McGrady","ATL",52,837,83,0,39,5,0,0,5,0.1471698113207547,0.16810344827586207,0
"Jordan Farmar","NJN",39,831,63,6,24,5,0,0,7,0.0718562874251497,0.11483253588516747,0
"Samardo Samuels","CLE",54,825,117,0,56,11,0,0,8,0.2028985507246377,0.2028985507246377,0
"Aaron Gray","TOR",49,813,47,0,24,5,0,0,2,0.13333333333333333,0.13333333333333333,0
"Nikola Vucevic","PHI",51,812,34,0,11,2,0,0,7,0.03666666666666667,0.03767123287671233,0
"Kurt Thomas","POR",53,803,20,0,7,0,0,0,3,0.042682926829268296,0.042682926829268296,0
"Francisco Garcia","SAC",49,798,30,4,9,0,0,0,4,0.037815126050420166,0.08411214953271028,0
"Raja Bell","UTA",34,796,25,5,6,2,0,0,5,0.033707865168539325,0.06593406593406594,0
"Sundiata Gaines","NJN",57,793,96,0,44,12,0,0,10,0.14521452145214522,0.19909502262443438,0
"Manu Ginobili","SAS",34,792,101,9,32,7,4,0,12,0.11464968152866242,0.17391304347826086,0.03076923076923077
"Kosta Koufos","DEN",48,792,53,0,22,2,0,0,6,0.10377358490566038,0.10377358490566038,0
"Brandan Wright","DAL",49,791,82,0,40,10,0,0,6,0.1520912547528517,0.15267175572519084,0
"Anderson Varejao","CLE",25,785,64,0,30,10,0,0,7,0.12396694214876033,0.12605042016806722,0
"Emeka Okafor","NOH",27,782,74,0,36,6,0,0,4,0.14754098360655737,0.14754098360655737,0
"Gerald Green","NJN",31,781,65,1,32,8,0,0,4,0.09302325581395349,0.13675213675213677,0
"Shelvin Mack","WAS",64,779,59,0,29,3,0,0,2,0.11788617886178862,0.14215686274509803,0
"Donte Greene","SAC",53,777,55,0,24,1,0,0,4,0.08304498269896193,0.13043478260869565,0
"Reggie Evans","LAC",56,771,71,0,27,5,0,0,12,0.2872340425531915,0.2872340425531915,0
"Michael Redd","PHX",51,770,111,6,49,12,1,0,8,0.12562814070351758,0.18490566037735848,0.007518796992481203
"Greg Stiemsma","BOS",55,767,41,0,14,1,0,0,7,0.1044776119402985,0.1044776119402985,0
"Xavier Henry","NOH",45,759,85,0,39,7,0,0,7,0.15,0.16049382716049382,0
"Vladimir Radmanovic","ATL",49,755,29,2,8,1,0,0,6,0.0392156862745098,0.11594202898550725,0
"Lou Amundson","IND",60,753,82,0,36,6,0,0,8,0.1518987341772152,0.1518987341772152,0
"Mike Miller","MIA",39,752,5,1,2,0,0,0,0,0.009478672985781991,0.02127659574468085,0
"Reggie Williams","CHA",33,747,40,0,21,8,0,0,3,0.07835820895522388,0.13043478260869565,0
"Andris Biedrins","GSW",47,739,9,0,5,1,0,0,0,0.07352941176470588,0.07352941176470588,0
"Zach Randolph","MEM",28,735,88,0,41,10,0,0,8,0.12974683544303797,0.1331168831168831,0
"Stephen Curry","GSW",26,732,47,8,8,1,2,0,9,0.03278688524590164,0.04395604395604396,0.016260162601626018
"Jared Jeffries","NYK",39,729,72,0,28,3,0,0,10,0.16568047337278108,0.1830065359477124,0
"Rashard Lewis","WAS",28,729,37,0,20,5,0,0,1,0.0847457627118644,0.11834319526627218,0
"John Lucas III","CHI",49,725,32,1,12,1,0,0,4,0.032520325203252036,0.05240174672489083,0
"Josh McRoberts","LAL",50,718,36,0,15,2,0,0,4,0.11450381679389313,0.12096774193548387,0
"Gary Forbes","TOR",48,713,91,0,38,7,0,0,11,0.12582781456953643,0.1735159817351598,0
"Rudy Fernandez","DEN",31,710,43,2,16,4,1,0,5,0.07142857142857142,0.1391304347826087,0.008130081300813009
"Jerryd Bayless","TOR",31,705,88,1,36,4,0,0,10,0.11688311688311688,0.17647058823529413,0
"Richard Hamilton","CHI",28,697,37,5,16,8,0,0,4,0.050314465408805034,0.058823529411764705,0
"Roger Mason Jr.","WAS",52,696,27,7,4,0,4,1,1,0.03018867924528302,0.037037037037037035,0.025477707006369428
"Nazr Mohammed","OKC",63,692,23,0,10,1,0,0,2,0.056179775280898875,0.05649717514124294,0
"Timofey Mozgov","DEN",44,687,57,0,29,5,0,0,2,0.13551401869158877,0.13551401869158877,0
"Jannero Pargo","ATL",50,671,20,0,3,1,1,0,6,0.015625,0.02564102564102564,0.007194244604316547
"Donald Sloan","CLE",33,669,30,0,11,2,0,0,5,0.05314009661835749,0.06043956043956044,0
"James Jones","MIA",51,666,30,4,4,0,4,0,3,0.05063291139240506,0.1,0.03389830508474576
"Keyon Dooling","BOS",46,661,31,2,11,1,0,0,4,0.06358381502890173,0.11956521739130435,0
"Toney Douglas","NYK",38,656,26,4,11,3,1,1,1,0.040268456375838924,0.06077348066298342,0.008547008547008548
"Larry Sanders","MIL",52,643,38,0,17,4,0,0,4,0.08629441624365482,0.08717948717948718,0
"Jordan Williams","NJN",43,635,66,0,27,2,0,0,7,0.15254237288135594,0.15254237288135594,0
"Lance Thomas","NOH",42,629,62,0,26,4,0,0,7,0.17567567567567569,0.17687074829931973,0
"Andray Blatche","WAS",26,626,49,0,22,4,1,0,3,0.08712121212121213,0.0859375,0.125
"Lavoy Allen","PHI",41,624,14,0,7,2,0,0,1,0.040697674418604654,0.040697674418604654,0
"Henry Walker","NYK",32,620,20,0,9,2,0,0,2,0.05056179775280899,0.13846153846153847,0
"Chauncey Billups","LAC",20,607,95,13,25,2,2,0,14,0.1067193675889328,0.1984126984126984,0.015748031496062992
"Austin Daye","DET",41,603,43,1,19,4,0,0,4,0.07851239669421488,0.10555555555555556,0
"James Anderson","SAS",51,603,52,0,21,2,2,0,3,0.11794871794871795,0.168,0.02857142857142857
"Matt Carroll","CHA",53,596,38,5,14,3,2,0,1,0.09411764705882353,0.112,0.044444444444444446
"Baron Davis","NYK",29,595,24,0,12,2,0,0,1,0.061855670103092786,0.11009174311926606,0
"Jermaine O'Neal","BOS",25,570,31,0,15,3,0,0,2,0.11363636363636363,0.11363636363636363,0
"Jeremy Tyler","GSW",42,568,52,0,30,12,0,0,2,0.13215859030837004,0.13274336283185842,0
"AJ Price","IND",44,568,35,2,11,2,1,0,5,0.06521739130434782,0.11578947368421053,0.011235955056179775
"Earl Clark","ORL",45,559,29,0,13,1,0,0,2,0.08609271523178808,0.08609271523178808,0
"Mike Bibby","NYK",39,557,8,0,1,0,0,0,3,0.008,0.025,0
"Jon Leuer","MIL",46,555,28,0,15,6,0,0,2,0.075,0.07853403141361257,0
"Jordan Hill","LAL",39,551,47,0,24,3,0,0,1,0.12903225806451613,0.13114754098360656,0
"Terrence Williams","SAC",30,550,46,0,21,4,0,0,4,0.09767441860465116,0.1242603550295858,0
"Nolan Smith","POR",44,541,28,1,9,1,0,0,5,0.047872340425531915,0.06293706293706294,0
"Josh Harrellson","NYK",37,540,26,0,11,0,0,0,2,0.06875,0.10891089108910891,0
"Luke Babbitt","POR",40,537,20,0,4,0,0,0,6,0.022598870056497175,0.05194805194805195,0
"Sasha Pavlovic","BOS",45,527,8,0,5,2,0,0,0,0.03816793893129771,0.0684931506849315,0
"Ryan Hollins","BOS",39,522,75,0,29,4,0,0,11,0.26605504587155965,0.26605504587155965,0
"Ronnie Price","PHX",36,517,25,2,11,3,0,0,2,0.07971014492753623,0.11702127659574468,0
"Anthony Randolph","MIN",34,517,84,0,40,9,0,0,7,0.17316017316017315,0.17391304347826086,0
"Shawne Williams","NJN",25,514,11,1,6,2,0,0,0,0.039735099337748346,0.09375,0
"Will Bynum","DET",36,514,64,1,30,10,0,0,7,0.14018691588785046,0.16216216216216217,0
"Jamaal Tinsley","UTA",37,507,17,0,7,3,0,0,3,0.04827586206896552,0.06481481481481481,0
"Hakim Warrick","PHX",35,503,99,0,45,5,0,0,7,0.20454545454545456,0.21428571428571427,0
"Reggie Jackson","OKC",45,501,29,0,10,1,0,0,5,0.05952380952380952,0.09433962264150944,0
"Travis Outlaw","SAC",39,500,46,0,19,2,2,0,2,0.10824742268041238,0.14393939393939395,0.03225806451612903
"Josh Childress","PHX",34,491,2,0,1,0,0,0,0,0.01,0.013157894736842105,0
"Chris Andersen","DEN",32,486,82,0,32,5,0,0,12,0.23703703703703705,0.23703703703703705,0
"Marquis Daniels","BOS",38,483,23,0,11,5,0,0,3,0.0738255033557047,0.07913669064748201,0
"Chris Wilcox","BOS",28,481,39,0,20,3,0,0,1,0.16129032258064516,0.16129032258064516,0
"Tobias Harris","MIL",42,479,54,0,30,6,0,0,0,0.15544041450777202,0.17647058823529413,0
"Darko Milicic","MIN",28,472,37,0,16,1,0,0,3,0.1103448275862069,0.1103448275862069,0
"Von Wafer","ORL",33,469,54,4,20,4,0,0,7,0.11560693641618497,0.14925373134328357,0
"Craig Smith","POR",47,464,53,0,25,5,0,0,4,0.18248175182481752,0.18382352941176472,0
"Eric Bledsoe","LAC",40,464,44,0,21,4,0,0,3,0.14685314685314685,0.18584070796460178,0
"Alan Anderson","TOR",17,461,34,0,8,1,5,2,4,0.08552631578947369,0.09090909090909091,0.078125
"Manny Harris","CLE",26,456,59,0,28,6,1,0,3,0.1676300578034682,0.20588235294117646,0.02702702702702703
"Mehmet Okur","NJN",17,454,5,1,3,2,0,0,0,0.02142857142857143,0.04411764705882353,0
"Rasual Butler","TOR",34,453,12,0,4,1,1,0,1,0.0364963503649635,0.06779661016949153,0.01282051282051282
"Joel Przybilla","POR",27,449,18,0,7,0,0,0,2,0.12727272727272726,0.12727272727272726,0
"Lance Stephenson","IND",42,442,17,0,9,1,0,0,0,0.06766917293233082,0.08737864077669903,0
"Ryan Gomes","LAC",32,425,11,0,5,1,0,0,1,0.050505050505050504,0.07142857142857142,0
"Jeremy Pargo","MEM",44,424,27,0,12,1,0,0,2,0.07453416149068323,0.0975609756097561,0
"Cory Higgins","CHA",38,423,60,0,27,4,0,0,5,0.14754098360655737,0.1656441717791411,0
"Andrew Goudelock","LAL",40,419,12,0,3,0,0,0,3,0.01694915254237288,0.029411764705882353,0
"Bobby Simmons","LAC",28,418,7,0,1,0,1,1,2,0.02197802197802198,0.03225806451612903,0.016666666666666666
"Jonny Flynn","POR",29,416,39,0,13,2,1,0,6,0.0979020979020979,0.12037037037037036,0.02857142857142857
"Devin Ebanks","LAL",24,396,35,0,17,1,0,0,1,0.1619047619047619,0.17708333333333334,0
"Cartier Martin","WAS",17,391,19,0,8,2,1,0,1,0.06382978723404255,0.12307692307692308,0.013157894736842105
"Sam Young","PHI",35,375,26,0,13,0,0,0,0,0.09285714285714286,0.10569105691056911,0
"Jamaal Magloire","TOR",34,374,27,0,8,2,0,0,7,0.1568627450980392,0.1568627450980392,0
"Ben Uzoh","TOR",18,370,19,0,9,1,0,0,1,0.08411214953271028,0.08490566037735849,0
"Andrew Bogut","MIL",12,364,23,0,11,3,0,0,2,0.0763888888888889,0.07692307692307693,0
"Luke Walton","CLE",30,364,0,0,0,0,0,0,0,0,0,0
"Jimmy Butler","CHI",42,359,56,0,28,4,0,0,2,0.27184466019417475,0.30434782608695654,0
"Walker Russell","DET",28,357,22,3,8,3,0,0,3,0.08,0.09195402298850575,0
"Royal Ivey","OKC",34,354,8,0,3,2,0,0,2,0.04054054054054054,0.14285714285714285,0
"Al Horford","ATL",11,348,30,0,18,8,0,0,1,0.1592920353982301,0.16071428571428573,0
"DeMarre Carroll","UTA",24,348,16,0,7,0,0,0,1,0.0625,0.07526881720430108,0
"Maurice Evans","WAS",24,343,13,1,5,2,0,0,2,0.043478260869565216,0.07142857142857142,0
"Lester Hudson","MEM",16,334,41,2,13,3,2,0,5,0.08620689655172414,0.12037037037037036,0.030303030303030304
"Semih Erden","CLE",28,333,41,0,20,1,0,0,1,0.21505376344086022,0.21505376344086022,0
"E'Twaun Moore","BOS",38,331,7,1,2,0,0,0,1,0.017391304347826087,0.02857142857142857,0
"DeSagana Diop","CHA",27,325,6,0,1,0,0,0,2,0.023255813953488372,0.023255813953488372,0
"Terrel Harris","MIA",22,318,21,0,9,1,0,0,2,0.0989010989010989,0.17307692307692307,0
"Eric Gordon","NOH",9,310,64,1,27,10,0,0,10,0.17197452229299362,0.23076923076923078,0
"Jason Collins","ATL",30,308,15,0,6,1,0,0,2,0.13333333333333333,0.13333333333333333,0
"Dexter Pittman","MIA",35,301,28,0,14,5,0,0,3,0.13592233009708737,0.13592233009708737,0
"JaJuan Johnson","BOS",36,298,9,0,4,1,0,0,1,0.03225806451612903,0.03225806451612903,0
"Tony Battie","PHI",27,295,4,0,1,0,0,0,1,0.019230769230769232,0.0196078431372549,0
"Solomon Jones","NOH",21,292,23,0,11,1,0,0,1,0.15492957746478872,0.15492957746478872,0
"Ronny Turiaf","MIA",17,279,22,0,7,0,0,0,4,0.175,0.1794871794871795,0
"Brian Cardinal","DAL",44,277,6,0,1,0,0,0,2,0.017857142857142856,0.14285714285714285,0
"Brian Cook","WAS",32,276,10,0,3,0,0,0,2,0.0297029702970297,0.058823529411764705,0
"Jerry Stackhouse","ATL",30,273,23,7,3,0,0,0,5,0.02912621359223301,0.046153846153846156,0
"Eduardo Najera","CHA",22,270,4,0,1,0,0,0,1,0.015384615384615385,0.027777777777777776,0
"Jason Kapono","LAL",27,269,4,4,0,0,0,0,0,0,0,0
"Dominique Jones","DAL",33,268,37,0,17,3,0,0,3,0.19540229885057472,0.21518987341772153,0
"Cory Joseph","SAS",29,266,17,0,5,1,0,0,4,0.06756756756756757,0.0847457627118644,0
"James Singleton","WAS",12,262,15,0,7,1,0,0,1,0.08641975308641975,0.09722222222222222,0
"Patty Mills","SAS",16,261,15,1,3,2,0,0,5,0.022900763358778626,0.04,0
"Jordan Hamilton","DEN",26,258,5,0,3,1,0,0,0,0.02654867256637168,0.045454545454545456,0
"Mickell Gladness","GSW",26,252,12,0,7,2,0,0,0,0.109375,0.109375,0
"Malcolm Lee","MIN",19,243,17,0,9,1,0,0,0,0.13432835820895522,0.15789473684210525,0
"Jon Brockman","MIL",35,239,15,0,6,1,0,0,2,0.12,0.12244897959183673,0
"Josh Selby","MEM",28,237,14,0,6,2,0,0,2,0.07894736842105263,0.09836065573770492,0
"Ish Smith","ORL",26,234,10,0,3,0,0,0,2,0.03571428571428571,0.04,0
"Luke Harangody","CLE",21,231,12,1,4,1,0,0,2,0.058823529411764705,0.0851063829787234,0
"Jeremy Evans","UTA",29,217,16,0,7,0,0,0,1,0.14285714285714285,0.14583333333333334,0
"Wilson Chandler","DEN",8,215,12,0,6,2,0,0,1,0.07228915662650602,0.08450704225352113,0
"Gilbert Arenas","MEM",17,211,10,0,2,0,2,0,0,0.058823529411764705,0.07407407407407407,0.04878048780487805
"Anthony Carter","TOR",24,209,10,0,3,0,0,0,2,0.05357142857142857,0.07692307692307693,0
"DaJuan Summers","NOH",15,208,9,0,5,1,0,0,0,0.07246376811594203,0.09433962264150944,0
"Hamed Haddadi","MEM",34,206,26,0,11,2,0,0,3,0.19298245614035087,0.19642857142857142,0
"Yi Jianlian","DAL",30,203,21,0,10,1,0,0,1,0.10989010989010989,0.12345679012345678,0
"T.J. Ford","SAS",14,191,14,0,5,1,0,0,3,0.10638297872340426,0.1282051282051282,0
"Juwan Howard","MIA",28,190,10,0,5,1,0,0,1,0.0847457627118644,0.0847457627118644,0
"Kwame Brown","GSW",9,187,34,0,16,3,0,0,3,0.3018867924528302,0.3018867924528302,0
"Daniel Orton","ORL",16,187,25,0,12,1,0,0,1,0.2926829268292683,0.3,0
"Chris Wright","GSW",24,186,31,0,13,3,0,0,4,0.23636363636363636,0.23636363636363636,0
"Jerome Dyson","NOH",9,180,36,0,14,4,0,0,6,0.2413793103448276,0.28,0
"Charlie Villanueva","DET",13,180,7,0,2,1,0,0,2,0.021739130434782608,0.0425531914893617,0
"Julyan Stone","DEN",22,179,11,0,5,1,0,0,1,0.14285714285714285,0.20833333333333334,0
"Chris Johnson","NOH",27,175,19,0,9,3,0,0,2,0.19148936170212766,0.19148936170212766,0
"Cole Aldrich","OKC",26,173,14,0,4,0,0,0,3,0.08695652173913043,0.08695652173913043,0
"Damion James","NJN",7,170,12,0,5,0,0,0,1,0.125,0.1282051282051282,0
"Darius Morris","LAL",19,169,9,0,3,1,0,0,2,0.06818181818181818,0.08571428571428572,0
"Elliot Williams","POR",24,149,18,0,10,4,0,0,1,0.125,0.18867924528301888,0
"Brad Miller","MIN",15,146,12,0,5,0,0,0,1,0.15625,0.29411764705882354,0
"Jeff Foster","IND",11,141,9,0,5,1,0,0,0,0.22727272727272727,0.23809523809523808,0
"Lazar Hayward","OKC",26,141,12,0,5,0,0,0,1,0.11627906976744186,0.1724137931034483,0
"Hasheem Thabeet","POR",20,139,20,0,6,0,0,0,4,0.2222222222222222,0.2222222222222222,0
"Eric Maynor","OKC",9,137,4,0,2,0,0,0,0,0.04878048780487805,0.08333333333333333,0
"Brook Lopez","NJN",5,136,32,0,19,6,0,0,0,0.2111111111111111,0.2111111111111111,0
"Vernon Macklin","DET",23,135,14,0,7,0,0,0,0,0.16666666666666666,0.16666666666666666,0
"Josh Davis","MEM",15,130,8,0,4,0,0,0,0,0.12903225806451613,0.2222222222222222,0
"Marcus Morris","HOU",17,126,8,0,4,0,0,0,0,0.06896551724137931,0.0975609756097561,0
"Armon Johnson","NJN",9,124,6,0,4,2,0,0,0,0.08888888888888889,0.09523809523809523,0
"Jamario Moon","CHA",8,123,2,0,1,0,0,0,0,0.04,0.06666666666666667,0
"Solomon Alabi","TOR",14,122,8,0,4,0,0,0,0,0.1,0.1,0
"Brian Scalabrine","CHI",27,122,6,0,2,0,0,0,1,0.0625,0.08,0
"Mike James","CHI",11,120,8,0,5,2,0,0,0,0.09615384615384616,0.11904761904761904,0
"Trey Thompkins","LAC",24,119,7,0,4,1,0,0,0,0.0625,0.0784313725490196,0
"Carldell Johnson","NOH",15,119,3,1,0,0,0,0,1,0,0,0
"Mikki Moore","GSW",7,118,7,0,4,1,0,0,0,0.17391304347826086,0.17391304347826086,0
"Renaldo Balkman","NYK",14,115,11,0,5,1,0,0,1,0.1388888888888889,0.18518518518518517,0
"DeAndre Liggins","ORL",17,115,19,0,10,3,0,0,1,0.3125,0.35714285714285715,0
"Larry Hughes","ORL",9,114,2,0,1,0,0,0,0,0.043478260869565216,0.0625,0
"Earl Boykins","HOU",8,111,15,1,3,0,0,0,4,0.07692307692307693,0.1,0
"Hassan Whiteside","SAC",18,109,12,0,4,0,0,0,2,0.12903225806451613,0.12903225806451613,0
"Jerome Jordan","NYK",21,108,10,0,5,0,0,0,0,0.13157894736842105,0.13157894736842105,0
"Sean Williams","BOS",11,107,13,0,6,0,0,0,1,0.21428571428571427,0.21428571428571427,0
"Jeff Ayres","IND",20,106,7,0,2,1,0,0,2,0.05405405405405406,0.05405405405405406,0
"Christian Eyenga","LAL",7,102,8,0,3,0,0,0,1,0.10714285714285714,0.12,0
"Darryl Watkins","NOH",5,98,18,0,7,2,0,0,3,0.3684210526315789,0.3684210526315789,0
"Courtney Fortson","HOU",10,95,15,0,6,3,0,0,3,0.17142857142857143,0.2727272727272727,0
"Mychel Thompson","CLE",5,95,0,0,0,0,0,0,0,0,0,0
"Keith Bogans","NJN",5,94,5,0,4,3,0,0,0,0.18181818181818182,0.4,0
"Justin Dentmon","TOR",6,91,6,0,3,0,0,0,0,0.0967741935483871,0.17647058823529413,0
"Craig Brackins","PHI",14,88,2,0,1,0,0,0,0,0.029411764705882353,0.04,0
"Tyler Honeycutt","SAC",15,88,5,0,2,1,0,0,1,0.08,0.09090909090909091,0
"Justin Harper","ORL",14,84,1,0,1,1,0,0,0,0.03225806451612903,0.05555555555555555,0
"Erick Dampier","ATL",15,83,0,0,0,0,0,0,0,0,0,0
"Eddy Curry","MIA",14,83,8,0,4,0,0,0,0,0.13333333333333333,0.13333333333333333,0
"Larry Owens","NJN",7,75,4,0,2,0,0,0,0,0.15384615384615385,0.25,0
"Greg Smith","HOU",8,69,0,0,0,0,0,0,0,0,0,0
"Morris Almond","WAS",4,67,3,0,2,1,0,0,0,0.1111111111111111,0.13333333333333333,0
"Jeff Adrien","HOU",8,63,12,0,5,0,0,0,1,0.23809523809523808,0.23809523809523808,0
"Trey Johnson","NOH",11,61,5,0,3,1,0,0,0,0.1875,0.1875,0
"D.J. Kennedy","CLE",2,59,2,0,1,0,0,0,0,0.07692307692307693,0.1111111111111111,0
"Andres Nocioni","PHI",11,56,11,0,5,1,0,0,1,0.20833333333333334,0.2777777777777778,0
"Edwin Ubiles","WAS",4,52,3,0,2,1,0,0,0,0.10526315789473684,0.14285714285714285,0
"Jerry Smith","NJN",5,46,0,0,0,0,0,0,0,0,0,0
"Travis Leslie","LAC",10,45,9,0,5,1,0,0,0,0.2777777777777778,0.2777777777777778,0
"Andre Emmett","NJN",6,45,8,0,4,0,0,0,0,0.36363636363636365,0.4,0
"Eric Dawson","SAS",4,39,2,0,1,0,0,0,0,0.07692307692307693,0.07692307692307693,0
"Jeff Foote","NOH",4,39,0,0,0,0,0,0,0,0,0,0
"Darington Hobson","MIL",5,39,0,0,0,0,0,0,0,0,0,0
"Xavier Silas","PHI",2,39,3,0,2,1,0,0,0,0.125,0.2,0
"Derrick Byars","SAS",2,37,4,0,0,0,0,0,2,0,0,0
"Blake Ahearn","UTA",4,30,0,0,0,0,0,0,0,0,0,0
"Dennis Horner","NJN",8,22,4,0,1,0,0,0,1,0.2,0.25,0
"Kelenna Azubuike","DAL",3,18,0,0,0,0,0,0,0,0,0,0
"Kyrylo Fesenko","IND",3,17,6,0,3,0,0,0,0,0.375,0.375,0
"Ryan Reid","OKC",5,17,0,0,0,0,0,0,0,0,0,0
"Francisco Elson","PHI",5,16,0,0,0,0,0,0,0,0,0,0
"Malcolm Thomas","SAS",3,15,2,0,0,0,0,0,1,0,0,0
"Ike Diogu","SAS",2,14,2,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0
"Dan Gadzuric","NYK",2,13,2,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0
"Keith Benson","GSW",3,9,0,0,0,0,0,0,0,0,0,0
"Earl Barron","GSW",2,9,0,0,0,0,0,0,0,0,0,0
"Brian Skinner","MEM",1,4,0,0,0,0,0,0,0,0,0,0
"Hamady Ndiaye","WAS",3,3,0,0,0,0,0,0,0,0,0,0
