"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Qyntel Woods","NYK",49,1012,76,0,35,10,0,0,8,0.12544802867383512,0.1598173515981735,0
"Michael Ruffin","WAS",76,1010,74,0,27,4,0,0,12,0.27,0.2755102040816326,0
"Andris Biedrins","GSW",68,1000,72,0,38,10,0,0,3,0.1784037558685446,0.1784037558685446,0
"Trevor Ariza","ORL",57,999,127,0,50,5,0,0,16,0.18450184501845018,0.18796992481203006,0
"Justin Reed","MIN",72,996,120,1,54,7,0,0,9,0.15789473684210525,0.15835777126099707,0
"JR Smith","NOK",55,989,101,0,43,11,2,2,12,0.11306532663316583,0.16666666666666666,0.014285714285714285
"Robert Swift","SEA",47,987,91,0,42,11,0,0,10,0.15441176470588236,0.15441176470588236,0
"Nick Van Exel","SAS",65,986,41,2,9,1,2,0,8,0.031161473087818695,0.04568527918781726,0.01282051282051282
"Tony Allen","BOS",51,978,134,1,66,18,0,0,9,0.20496894409937888,0.22916666666666666,0
"Royal Ivey","ATL",73,977,33,0,9,1,0,0,8,0.03308823529411765,0.03435114503816794,0
"Daniel Ewing","LAC",66,971,46,1,17,1,0,0,6,0.06273062730627306,0.08808290155440414,0
"Dahntay Jones","MEM",71,967,93,0,44,8,0,0,6,0.14715719063545152,0.15827338129496402,0
"Gordan Giricek","UTA",37,956,57,1,23,6,0,0,8,0.0575,0.06744868035190615,0
"Dikembe Mutombo","HOU",64,955,91,0,35,5,0,0,14,0.28,0.28,0
"Brian Skinner","POR",65,944,56,0,25,4,0,0,5,0.13812154696132597,0.13812154696132597,0
"Corey Maggette","LAC",32,943,256,5,100,17,4,0,27,0.22510822510822512,0.25839793281653745,0.05333333333333334
"Antonio Davis","TOR",44,940,81,0,38,9,0,0,7,0.1735159817351598,0.1743119266055046,0
"Brian Scalabrine","BOS",71,938,36,0,14,2,0,0,5,0.06829268292682927,0.11864406779661017,0
"Pat Garrity","ORL",57,937,37,4,8,2,1,0,8,0.03614457831325301,0.06722689075630252,0.007692307692307693
"DerMarr Johnson","DEN",58,924,42,1,17,7,0,0,7,0.05379746835443038,0.10897435897435898,0
"Michael Olowokandi","BOS",48,918,47,0,22,5,0,0,4,0.08560311284046693,0.08560311284046693,0
"Joe Smith","MIL",44,887,115,0,50,10,0,0,13,0.14492753623188406,0.1457725947521866,0
"Monta Ellis","GSW",49,886,59,1,29,6,0,0,3,0.08504398826979472,0.11196911196911197,0
"Dan Gadzuric","MIL",74,885,89,0,45,15,0,0,7,0.13274336283185842,0.13313609467455623,0
"Emeka Okafor","CHA",26,874,125,0,57,9,0,0,10,0.1565934065934066,0.1565934065934066,0
"Jiri Welsch","MIL",58,866,87,0,32,3,0,0,13,0.12749003984063745,0.15841584158415842,0
"Damon Stoudamire","MEM",27,862,62,12,11,4,0,0,16,0.03741496598639456,0.05789473684210526,0
"Othella Harrington","CHI",72,824,121,0,45,10,0,0,21,0.1461038961038961,0.1461038961038961,0
"Jake Voskuhl","CHA",51,818,60,1,19,4,0,0,13,0.06884057971014493,0.0695970695970696,0
"Jason Hart","SAC",66,818,56,0,18,2,0,0,11,0.0759493670886076,0.08737864077669903,0
"Sasha Pavlovic","CLE",53,813,49,0,23,5,0,0,4,0.1,0.17164179104477612,0
"Greg Ostertag","UTA",60,807,48,0,21,0,0,0,3,0.14482758620689656,0.14482758620689656,0
"Troy Hudson","MIN",36,800,52,12,12,5,0,0,10,0.03529411764705882,0.0502092050209205,0
"Aaron Williams","NOK",47,791,58,0,26,6,0,0,6,0.1326530612244898,0.1326530612244898,0
"Scot Pollard","IND",45,771,38,0,20,9,0,0,4,0.12121212121212122,0.12121212121212122,0
"Darko Milicic","ORL",55,767,50,0,22,2,0,0,4,0.08661417322834646,0.0873015873015873,0
"Anderson Varejao","CLE",48,760,119,0,55,15,0,0,12,0.2894736842105263,0.291005291005291,0
"James Singleton","LAC",59,753,50,1,21,3,0,0,5,0.1242603550295858,0.14093959731543623,0
"Jackie Butler","NYK",55,740,77,1,33,12,0,0,11,0.13983050847457626,0.13983050847457626,0
"Jake Tsakalidis","MEM",51,732,87,0,42,11,0,0,7,0.21428571428571427,0.21428571428571427,0
"Carlos Delfino","DET",68,726,67,0,30,2,1,1,4,0.1220472440944882,0.15463917525773196,0.016666666666666666
"Hakim Warrick","MEM",68,724,115,0,55,13,0,0,9,0.2037037037037037,0.2037037037037037,0
"Scott Padgett","NJN",62,718,34,0,14,3,0,0,4,0.0660377358490566,0.15384615384615385,0
"Malik Allen","CHI",54,701,38,0,12,2,0,0,8,0.04669260700389105,0.046875,0
"Mark Madsen","MIN",62,676,47,0,9,1,0,0,15,0.12162162162162163,0.13432835820895522,0
"Tim Thomas","PHX",29,665,42,0,17,4,2,0,3,0.06859205776173286,0.10365853658536585,0.017699115044247787
"Jason Kapono","MIA",51,665,33,4,8,1,0,0,7,0.043478260869565216,0.061068702290076333,0
"Ryan Bowen","HOU",68,652,14,0,8,2,0,0,0,0.06153846153846154,0.07407407407407407,0
"Jannero Pargo","CHI",57,646,21,0,6,1,0,0,5,0.020202020202020204,0.030927835051546393,0
"Shandon Anderson","MIA",48,638,18,0,11,4,0,0,0,0.08270676691729323,0.09649122807017543,0
"Matt Barnes","PHI",56,631,47,0,17,3,0,0,8,0.11038961038961038,0.1223021582733813,0
"Darrell Armstrong","DAL",62,622,42,0,7,0,2,1,12,0.0661764705882353,0.08045977011494253,0.04081632653061224
"Kris Humphries","UTA",62,619,65,0,24,4,0,0,11,0.10762331838565023,0.11009174311926606,0
"Grant Hill","ORL",21,613,102,0,42,10,0,0,14,0.15272727272727274,0.15730337078651685,0
"Rafael Araujo","TOR",52,601,28,0,11,2,0,0,4,0.07142857142857142,0.0718954248366013,0
"Zoran Planinic","NJN",56,595,66,0,23,1,1,0,9,0.11650485436893204,0.15436241610738255,0.017543859649122806
"Pape Sow","TOR",42,590,57,0,28,7,0,0,4,0.19444444444444445,0.19444444444444445,0
"Anthony Carter","MIN",45,589,55,0,20,5,0,0,10,0.13157894736842105,0.145985401459854,0
"Beno Udrih","SAS",54,586,50,0,17,4,0,0,10,0.06910569105691057,0.09659090909090909,0
"Mikki Moore","SEA",47,583,62,0,23,2,0,0,10,0.15862068965517243,0.16083916083916083,0
"Lamond Murray","NJN",57,575,40,0,18,1,1,0,1,0.09547738693467336,0.15,0.012658227848101266
"Antonio Burks","MEM",57,570,23,0,8,5,0,0,6,0.05442176870748299,0.05673758865248227,0
"Chris Andersen","NOK",32,570,103,0,45,9,0,0,11,0.3358208955223881,0.3358208955223881,0
"Alan Anderson","CHA",36,564,41,0,19,4,0,0,4,0.09693877551020408,0.13768115942028986,0
"Chuck Hayes","HOU",40,535,45,0,22,5,0,0,4,0.18032786885245902,0.18181818181818182,0
"Alan Henderson","CLE",51,531,49,0,22,5,0,0,5,0.2037037037037037,0.2037037037037037,0
"Linton Johnson","NOK",36,524,27,0,10,1,0,0,4,0.06329113924050633,0.08196721311475409,0
"Linas Kleiza","DEN",61,519,81,0,40,11,0,0,6,0.19801980198019803,0.21164021164021163,0
"Jarvis Hayes","WAS",21,516,30,0,14,4,1,1,2,0.07772020725388601,0.0958904109589041,0.02127659574468085
"Jim Jackson","LAL",40,512,13,1,4,0,0,0,2,0.024390243902439025,0.044444444444444446,0
"Zarko Cabarkapa","GSW",61,505,84,0,38,5,0,0,6,0.18357487922705315,0.20320855614973263,0
"Bostjan Nachbar","NJN",36,502,44,0,18,2,0,0,5,0.10465116279069768,0.1782178217821782,0
"Esteban Batista","ATL",57,495,53,0,22,5,0,0,7,0.2268041237113402,0.22916666666666666,0
"Fabricio Oberto","SAS",59,490,27,0,7,1,0,0,7,0.0707070707070707,0.07216494845360824,0
"Shavlik Randolph","PHI",57,487,71,0,33,3,0,0,4,0.25984251968503935,0.25984251968503935,0
"Jeff McInnis","NJN",28,486,29,0,12,3,0,0,4,0.07894736842105263,0.08823529411764706,0
"Donell Taylor","WAS",51,465,43,1,17,3,0,0,5,0.11333333333333333,0.12781954887218044,0
"Voshon Lenard","POR",26,458,31,1,9,1,3,1,3,0.05970149253731343,0.0743801652892562,0.0375
"Calbert Cheaney","GSW",42,448,8,0,3,0,0,0,1,0.02702702702702703,0.02912621359223301,0
"Josh Powell","DAL",37,429,45,0,22,1,0,0,1,0.21568627450980393,0.21568627450980393,0
"Moochie Norris","NOK",45,424,42,1,18,3,0,0,4,0.14173228346456693,0.1592920353982301,0
"Wayne Simien","MIA",43,414,34,0,13,3,0,0,6,0.1,0.1,0
"Zeljko Rebraca","LAC",29,412,41,0,15,1,0,0,6,0.13636363636363635,0.13636363636363635,0
"Jerome James","NYK",44,406,40,0,22,6,0,0,1,0.16058394160583941,0.16058394160583941,0
"Jackson Vroman","NOK",41,406,44,0,20,2,0,0,3,0.23809523809523808,0.23809523809523808,0
"Brian Cardinal","MEM",36,402,27,0,11,1,0,0,3,0.09090909090909091,0.11956521739130435,0
"Lonny Baxter","CHA",41,400,35,0,19,5,0,0,1,0.16101694915254236,0.16101694915254236,0
"Sean May","CHA",23,398,64,0,25,6,0,0,10,0.13157894736842105,0.13513513513513514,0
"Howard Eisley","DEN",32,394,24,2,7,0,0,0,4,0.06363636363636363,0.10294117647058823,0
"Stacey Augmon","ORL",36,385,30,0,10,1,0,0,6,0.12195121951219512,0.12195121951219512,0
"Tony Delk","DET",24,385,27,0,12,3,0,0,3,0.07058823529411765,0.0975609756097561,0
"Gerald Green","BOS",32,373,37,0,18,3,0,0,2,0.11764705882352941,0.13533834586466165,0
"Michael Doleac","MIA",31,371,30,0,11,0,0,0,4,0.1111111111111111,0.1111111111111111,0
"Antoine Wright","NJN",39,370,22,0,8,0,0,0,3,0.0898876404494382,0.10810810810810811,0
"Michael Bradley","PHI",46,367,3,0,2,1,0,0,0,0.025,0.02666666666666667,0
"Corliss Williamson","SAC",37,362,49,0,20,1,0,0,5,0.16393442622950818,0.16666666666666666,0
"Bo Outlaw","ORL",32,355,8,0,1,0,0,0,3,0.01694915254237288,0.01694915254237288,0
"Ira Newble","CLE",36,353,16,1,4,1,0,0,4,0.06666666666666667,0.0851063829787234,0
"Lindsey Hunter","DET",30,353,4,0,2,0,0,0,0,0.0196078431372549,0.03389830508474576,0
"Walter McCarty","LAC",36,353,21,0,10,3,0,0,2,0.09433962264150944,0.16393442622950818,0
"Vitaly Potapenko","SAC",33,353,17,0,6,0,0,0,3,0.07792207792207792,0.07792207792207792,0
"Eric Williams","TOR",28,352,38,0,18,1,1,0,0,0.20430107526881722,0.24324324324324326,0.05263157894736842
"Mike Wilks","SEA",47,347,41,0,12,1,0,0,9,0.1188118811881188,0.14634146341463414,0
"Pat Burke","PHX",42,346,21,0,10,1,0,0,1,0.07352941176470588,0.07751937984496124,0
"Sergei Monia","SAC",26,343,14,0,7,0,0,0,0,0.07446808510638298,0.11666666666666667,0
"Richie Frahm","HOU",33,342,10,1,3,1,0,0,2,0.029411764705882353,0.09375,0
"Jon Barry","HOU",20,342,29,5,8,1,1,0,3,0.1232876712328767,0.2,0.030303030303030304
"Kevin Burleson","CHA",39,340,17,0,4,1,0,0,5,0.04395604395604396,0.10810810810810811,0
"Darrick Martin","TOR",40,339,24,0,5,0,0,0,7,0.049019607843137254,0.08064516129032258,0
"Andrew Bynum","LAL",46,338,27,0,16,5,0,0,0,0.17204301075268819,0.17204301075268819,0
"Kelvin Cato","DET",27,333,35,0,16,1,0,0,2,0.16161616161616163,0.16161616161616163,0
"Loren Woods","TOR",27,324,14,0,7,2,0,0,1,0.109375,0.1111111111111111,0
"Luke Jackson","CLE",36,315,33,1,11,2,0,0,6,0.11702127659574468,0.1896551724137931,0
"John Edwards","ATL",40,296,11,0,5,1,0,0,1,0.07352941176470588,0.07352941176470588,0
"Andre Barrett","TOR",19,282,12,0,5,2,0,0,2,0.04672897196261682,0.053763440860215055,0
"Laron Profit","LAL",25,279,24,0,8,1,0,0,4,0.08791208791208792,0.1095890410958904,0
"Danny Fortson","SEA",23,276,43,0,20,8,0,0,6,0.31746031746031744,0.31746031746031744,0
"Brandon Bass","NOK",29,268,19,0,9,1,0,0,1,0.11538461538461539,0.11538461538461539,0
"Ronald Dupree","MIN",36,265,41,0,19,1,0,0,2,0.2345679012345679,0.2375,0
"Calvin Booth","WAS",33,250,9,0,5,1,0,0,0,0.09803921568627451,0.10204081632653061,0
"Brian Grant","PHX",21,248,8,0,3,2,0,0,2,0.045454545454545456,0.045454545454545456,0
"Rick Brunson","HOU",27,247,12,0,2,2,0,0,5,0.037037037037037035,0.04878048780487805,0
"Travis Diener","ORL",23,246,6,0,0,0,0,0,3,0,0,0
"Rawle Marshall","DAL",23,241,29,0,13,1,0,0,2,0.18055555555555555,0.18840579710144928,0
"Gerald Fitch","MIA",18,239,23,0,10,1,0,0,2,0.10204081632653061,0.1388888888888889,0
"Lee Nailon","PHI",22,237,15,0,9,3,0,0,0,0.10465116279069768,0.10465116279069768,0
"DJ Mbenga","DAL",43,237,20,0,6,0,0,0,4,0.09090909090909091,0.09230769230769231,0
"Dan Dickau","BOS",19,234,18,0,1,0,2,0,5,0.061224489795918366,0.037037037037037035,0.09090909090909091
"Mateen Cleaves","SEA",27,230,24,0,7,0,0,0,5,0.08974358974358974,0.11290322580645161,0
"Eric Piatkowski","CHI",29,228,5,2,1,1,0,0,1,0.01639344262295082,0.03571428571428571,0
"Mario Kasun","ORL",28,213,23,0,9,1,0,0,3,0.11688311688311688,0.11688311688311688,0
"Robert Whaley","UTA",23,212,6,0,2,0,0,0,1,0.03389830508474576,0.03389830508474576,0
"Ha Ha","POR",27,212,17,0,8,3,0,0,2,0.2222222222222222,0.2222222222222222,0
"Andre Owens","UTA",23,210,18,1,8,1,0,0,1,0.09876543209876543,0.12307692307692308,0
"Charles Smith","DEN",22,210,8,0,4,2,0,0,1,0.05405405405405406,0.1111111111111111,0
"CJ Miles","UTA",23,203,24,0,9,0,0,0,3,0.10588235294117647,0.13846153846153847,0
"Jermaine Jackson","MIL",30,202,14,0,5,2,0,0,3,0.1724137931034483,0.2,0
"Terence Morris","ORL",22,192,3,0,1,1,0,0,1,0.02040816326530612,0.02127659574468085,0
"Doug Christie","DAL",7,185,12,0,6,0,0,0,0,0.1875,0.1935483870967742,0
"Lawrence Roberts","MEM",33,181,23,0,12,3,0,0,1,0.22641509433962265,0.23529411764705882,0
"Sean Marks","SAS",25,181,12,1,5,1,0,0,1,0.06666666666666667,0.06944444444444445,0
"Dale Davis","DET",28,178,15,0,4,0,0,0,4,0.14285714285714285,0.14814814814814814,0
"Andray Blatche","WAS",29,175,12,1,6,3,0,0,1,0.08571428571428572,0.10526315789473684,0
"Stephen Graham","CLE",22,175,15,0,6,1,0,0,2,0.1016949152542373,0.12244897959183673,0
"Will Bynum","GSW",15,162,16,0,6,1,0,0,2,0.10526315789473684,0.125,0
"Ronny Turiaf","LAL",23,161,27,0,9,1,0,0,5,0.23684210526315788,0.23684210526315788,0
"Jason Maxiell","DET",26,159,42,0,17,2,0,0,5,0.2463768115942029,0.2463768115942029,0
"Willie Green","PHI",10,153,5,0,1,1,0,0,2,0.015151515151515152,0.02127659574468085,0
"Boniface Ndong","LAC",23,151,9,0,5,1,0,0,0,0.08771929824561403,0.08928571428571429,0
"James Thomas","CHI",22,150,14,0,4,0,0,0,3,0.17391304347826086,0.17391304347826086,0
"Ronnie Price","SAC",29,150,12,1,6,1,0,0,0,0.09523809523809523,0.16666666666666666,0
"Luke Schenscher","CHI",20,149,13,0,4,1,0,0,3,0.13793103448275862,0.13793103448275862,0
"Lou Williams","PHI",30,145,13,0,8,3,0,0,0,0.14035087719298245,0.16666666666666666,0
"Chris Taft","GSW",17,144,6,0,3,0,0,0,0,0.07317073170731707,0.07317073170731707,0
"Eddie Basden","CHI",19,141,10,0,1,0,0,0,4,0.02631578947368421,0.03225806451612903,0
"Bracey Wright","MIN",7,135,16,0,7,0,0,0,1,0.1206896551724138,0.17073170731707318,0
"Devin Green","LAL",27,135,21,0,8,1,0,0,3,0.22857142857142856,0.24242424242424243,0
"Arvydas Macijauskas","NOK",19,134,15,0,4,0,0,0,3,0.08888888888888889,0.12121212121212122,0
"Dorell Wright","MIA",20,132,17,0,10,3,0,0,0,0.2,0.22727272727272727,0
"Billy Thomas","WAS",17,131,2,0,0,0,0,0,1,0,0,0
"John Thomas","NJN",16,127,4,0,2,0,0,0,0,0.11764705882352941,0.11764705882352941,0
"Donta Smith","ATL",23,127,12,0,3,2,0,0,4,0.10714285714285714,0.125,0
"Yaroslav Korolev","LAC",24,127,10,0,4,2,0,0,2,0.125,0.16,0
"Eddie Gill","IND",41,122,23,0,9,1,0,0,3,0.16981132075471697,0.3,0
"Aaron McKie","LAL",14,121,2,0,1,0,0,0,0,0.07692307692307693,0.09090909090909091,0
"Aaron Miles","GSW",19,118,4,0,1,0,0,0,1,0.05263157894736842,0.05263157894736842,0
"Awvee Storey","WAS",25,116,14,0,4,0,0,0,3,0.08888888888888889,0.10526315789473684,0
"Ime Udoka","NYK",8,114,6,0,3,0,0,0,0,0.1111111111111111,0.125,0
"Melvin Sanders","SAS",16,113,10,0,3,0,0,0,2,0.08333333333333333,0.09090909090909091,0
"Anthony Grundy","ATL",12,108,14,0,7,2,0,0,1,0.16279069767441862,0.25,0
"John Lucas III","HOU",13,107,0,0,0,0,0,0,0,0,0,0
"Nikoloz Tskitishvili","PHX",17,99,14,0,6,2,0,0,2,0.14634146341463414,0.15789473684210525,0
"Anthony Roberson","MEM",16,88,2,0,1,0,0,0,0,0.03125,0.045454545454545456,0
"Dwayne Jones","BOS",14,86,13,0,5,1,0,0,2,0.35714285714285715,0.35714285714285715,0
"Vin Baker","LAC",8,85,18,0,7,2,0,0,3,0.35,0.35,0
"Noel Felix","SEA",12,82,8,0,3,0,0,0,1,0.10714285714285714,0.12,0
"Ervin Johnson","MIL",18,81,2,0,1,0,0,0,0,0.05555555555555555,0.05555555555555555,0
"Von Wafer","LAL",16,73,8,0,3,0,0,0,1,0.07317073170731707,0.125,0
"Anfernee Hardaway","NYK",4,72,2,0,0,0,0,0,1,0,0,0
"Reece Gaines","MIL",12,54,4,0,2,0,0,0,0,0.14285714285714285,0.16666666666666666,0
"Amar'e Stoudemire","PHX",3,50,9,0,5,1,0,0,0,0.16129032258064516,0.16666666666666666,0
"Zendon Hamilton","PHI",12,48,18,0,7,2,0,0,3,0.3684210526315789,0.3684210526315789,0
"Earl Barron","MIA",8,45,4,0,1,0,0,0,1,0.058823529411764705,0.058823529411764705,0
"Dijon Thompson","PHX",10,43,2,1,1,1,0,0,0,0.04,0.07142857142857142,0
"Marcus Fizer","NOK",3,39,2,0,0,0,0,0,1,0,0,0
"Amir Johnson","DET",3,39,4,0,1,0,0,0,1,0.09090909090909091,0.125,0
"Jamal Sampson","SAC",12,39,2,0,0,0,0,0,1,0,0,0
"Alex Acker","DET",5,35,0,0,0,0,0,0,0,0,0,0
"Julius Hodge","DEN",14,33,8,0,3,0,0,0,1,0.1875,0.1875,0
"Derrick Zimmerman","NJN",2,32,0,0,0,0,0,0,0,0,0,0
"Maciej Lampe","HOU",6,28,2,0,1,0,0,0,0,0.08333333333333333,0.08333333333333333,0
"Randy Livingston","CHI",5,22,0,0,0,0,0,0,0,0,0,0
"Anthony Goldwire","LAC",3,22,0,0,0,0,0,0,0,0,0,0
"Samaki Walker","IND",7,22,2,0,0,0,0,0,1,0,0,0
"Jonathan Bender","IND",2,21,2,0,1,0,0,0,0,0.16666666666666666,0.16666666666666666,0
"Pavel Podkolzin","DAL",1,18,6,0,2,0,0,0,1,0.5,0.5,0
"Josh Davis","PHX",6,17,3,0,2,1,0,0,0,0.25,0.3333333333333333,0
"Sharrod Ford","PHX",3,13,0,0,0,0,0,0,0,0,0,0
"Randy Holcomb","CHI",4,11,0,0,0,0,0,0,0,0,0,0
"Alvin Williams","TOR",1,10,2,0,1,0,0,0,0,0.25,0.5,0
"Martynas Andriuskevicius","CLE",6,9,0,0,0,0,0,0,0,0,0,0
"Slava Medvedenko","LAL",2,6,0,0,0,0,0,0,0,0,0,0
"Deng Gai","PHI",2,5,0,0,0,0,0,0,0,0,0,0
"Matt Walsh","MIA",2,3,2,0,0,0,0,0,1,0,0,0
"Bryon Russell","DEN",1,3,0,0,0,0,0,0,0,0,0,0
"Nene","DEN",1,3,0,0,0,0,0,0,0,0,0,0
"Alex Scales","SAS",1,0,0,0,0,0,0,0,0,0,0,0
