"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Terry Taylor","IND",6,88,193,19,5,13,0.38461538461538464,2,7,0.2857142857142857,0.2857142857142857,3,8,2,6,0,0.8,1,1,0.35,0.578105,0.4,0.4318181818181818,2,4,0.3076923076923077,0,0,9.913793103448276
"Walker Kessler","UTA",6,87,186,29,10,16,0.625,0,0,0,0,9,16,4,0,0,0.8,1,0,0,0.59465625,0.625,0.6304347826086957,4,3,0.1875,0,0,13.084112149532709
"Robert Covington","LAC",5,87,181,26,4,6,0.6666666666666666,4,13,0.3076923076923077,0.3076923076923077,6,6,2,12,0,0.75,0.75,1,0.6842105263157895,0.5599842105263158,0.5263157894736842,0.5909090909090909,0,0,0,0,0,13.089005235602095
"Usman Garuba","HOU",7,85,179,23,8,13,0.6153846153846154,2,3,0.6666666666666666,0.6666666666666666,1,8,8,6,0,0.5,0.6666666666666666,1,0.1875,0.57334375,0.6875,0.6388888888888888,4,3,0.23076923076923078,0,0,11.946902654867257
"Bismack Biyombo","PHX",5,83,166,24,10,14,0.7142857142857143,0,0,0,0,4,20,0,0,0,1,1,0,0,0.5713857142857143,0.7142857142857143,0.7058823529411765,0,0,0,0,0,11.41304347826087
"Terence Davis","SAC",7,82,167,39,7,11,0.6363636363636364,5,19,0.2631578947368421,0.2631578947368421,10,8,6,12,3,0.5714285714285714,0.6666666666666666,0.8,0.6333333333333333,0.5272683333333333,0.48333333333333334,0.5416666666666666,2,1,0.09090909090909091,0,0,21.428571428571427
"Matisse Thybulle","PHI",8,80,164,11,2,5,0.4,2,7,0.2857142857142857,0.2857142857142857,1,4,0,6,0,1,1,1,0.5833333333333334,0.6198,0.4166666666666667,0.4230769230769231,0,1,0.2,1,0.14285714285714285,7.909604519774011
"Brandon Ingram","NOP",3,79,166,66,18,31,0.5806451612903226,4,7,0.5714285714285714,0.5714285714285714,18,24,12,12,0,0.6666666666666666,0.6666666666666666,1,0.18421052631578946,0.4887263157894737,0.631578947368421,0.673469387755102,0,3,0.0967741935483871,0,0,29.14572864321608
"Romeo Langford","SAS",5,79,168,20,8,17,0.47058823529411764,1,5,0.2,0.2,1,12,4,3,0,0.75,1,1,0.22727272727272727,0.5226090909090909,0.4318181818181818,0.43478260869565216,4,3,0.17647058823529413,0,0,13.197969543147208
"Sam Hauser","BOS",7,79,164,33,1,1,1,10,19,0.5263157894736842,0.5263157894736842,1,2,0,30,0,1,1,1,0.95,0.537385,0.8,0.7857142857142857,0,0,0,0,0,11.76470588235294
"Kendrick Nunn","LAL",6,79,179,34,8,20,0.4,6,22,0.2727272727272727,0.2727272727272727,0,8,8,12,6,0.5,0.5,0.6666666666666666,0.5238095238095238,0.5093047619047619,0.40476190476190477,0.40476190476190477,0,3,0.15,1,0.045454545454545456,27.225130890052355
"Landry Shamet","PHX",5,78,156,33,3,7,0.42857142857142855,7,18,0.3888888888888889,0.3888888888888889,6,6,0,15,6,1,1,0.7142857142857143,0.72,0.54345,0.54,0.5892857142857143,0,1,0.14285714285714285,0,0,16.756756756756754
"Ty Jerome","GSW",6,77,158,28,5,7,0.7142857142857143,4,9,0.4444444444444444,0.4444444444444444,6,4,6,12,0,0.4,0.4,1,0.5625,0.48771875,0.6875,0.7368421052631579,0,0,0,1,0.1111111111111111,11.602209944751381
"Edmond Sumner","BKN",6,77,161,31,9,17,0.5294117647058824,0,8,0,0,13,12,6,0,0,0.6666666666666666,0.6666666666666666,0,0.32,0.549884,0.36,0.5166666666666667,0,2,0.11764705882352941,0,0,20.338983050847457
"Myles Turner","IND",3,77,162,39,7,18,0.3888888888888889,3,11,0.2727272727272727,0.2727272727272727,16,12,2,9,0,0.8571428571428571,1,1,0.3793103448275862,0.4881706896551724,0.39655172413793105,0.5131578947368421,2,3,0.16666666666666666,0,0,25.69832402234637
"Dewayne Dedmon","MIA",7,77,156,36,10,14,0.7142857142857143,4,8,0.5,0.5,4,16,4,12,0,0.8,0.8888888888888888,1,0.36363636363636365,0.49185,0.7272727272727273,0.75,2,0,0,0,0,16.76300578034682
"JT Thor","CHA",7,75,157,14,4,5,0.8,1,9,0.1111111111111111,0.1111111111111111,3,4,4,3,0,0.5,0.6666666666666666,1,0.6428571428571429,0.5655192307692307,0.39285714285714285,0.4375,2,0,0,0,0,9.836065573770492
"DeAndre Jordan","DEN",6,73,158,32,12,15,0.8,1,1,1,1,5,16,8,3,0,0.6666666666666666,0.8888888888888888,1,0.0625,0.612178125,0.84375,0.7272727272727273,6,1,0.06666666666666667,0,0,16.477272727272727
"Noah Vonleh","BOS",6,73,147,14,7,13,0.5384615384615384,0,0,0,0,0,4,10,0,0,0.2857142857142857,1,0,0,0.5805461538461538,0.5384615384615384,0.5384615384615384,10,4,0.3076923076923077,0,0,10.843373493975903
"Amir Coffey","LAC",7,72,151,18,4,11,0.36363636363636365,0,2,0,0,10,4,4,0,0,0.5,0.5,0,0.15384615384615385,0.48905,0.3076923076923077,0.47368421052631576,0,1,0.09090909090909091,1,0.5,12.80487804878049
"Day'Ron Sharpe","BKN",5,71,159,20,8,17,0.47058823529411764,0,1,0,0,4,14,2,0,0,0.875,0.875,0,0.05555555555555555,0.5989111111111112,0.4444444444444444,0.45454545454545453,0,3,0.17647058823529413,0,0,15.168539325842696
"Trey Lyles","SAC",5,71,152,27,3,6,0.5,6,19,0.3157894736842105,0.3157894736842105,3,2,4,18,0,0.3333333333333333,0.5,1,0.76,0.5375840000000001,0.48,0.48214285714285715,2,1,0.16666666666666666,0,0,19.29824561403509
"Matt Ryan","LAL",5,70,154,31,2,6,0.3333333333333333,9,20,0.45,0.45,0,2,2,27,0,0.5,0.5,1,0.7692307692307693,0.4944961538461538,0.5961538461538461,0.5961538461538461,0,0,0,0,0,16.47058823529412
"Jalen Williams","OKC",4,69,146,32,13,19,0.6842105263157895,1,5,0.2,0.2,3,14,12,3,0,0.5384615384615384,0.5384615384615384,1,0.20833333333333334,0.565325,0.6041666666666666,0.64,0,2,0.10526315789473684,0,0,19.631901840490798
"JaVale McGee","DAL",6,68,135,29,11,21,0.5238095238095238,0,0,0,0,7,18,4,0,0,0.8181818181818182,0.9,0,0,0.6390523809523809,0.5238095238095238,0.5370370370370371,2,0,0,0,0,21.85430463576159
"Jae'Sean Tate","HOU",3,68,138,25,8,15,0.5333333333333333,2,5,0.4,0.4,3,6,10,3,3,0.375,0.75,0.5,0.25,0.56963,0.55,0.5681818181818182,8,3,0.2,0,0,16.666666666666664
"Dalano Banton","TOR",8,67,139,33,8,14,0.5714285714285714,5,11,0.45454545454545453,0.45454545454545453,2,12,4,12,3,0.75,0.75,0.8,0.44,0.56378,0.62,0.6346153846153846,0,2,0.14285714285714285,0,0,17.391304347826086
"Terry Rozier","CHA",2,66,144,47,11,28,0.39285714285714285,6,15,0.4,0.4,7,8,14,9,9,0.36363636363636365,0.36363636363636365,0.5,0.3488372093023256,0.5134767441860465,0.46511627906976744,0.5,0,3,0.10714285714285714,0,0,30.538922155688624
"Juan Toscano-Anderson","LAL",4,66,139,14,5,7,0.7142857142857143,1,8,0.125,0.14285714285714285,1,10,0,3,0,1,1,1,0.5333333333333333,0.5266692307692308,0.43333333333333335,0.4666666666666667,0,1,0.14285714285714285,0,0,12.080536912751677
"Jonathan Kuminga","GSW",6,65,138,16,5,11,0.45454545454545453,0,4,0,0,6,8,2,0,0,0.8,0.8,0,0.26666666666666666,0.5420433333333333,0.3333333333333333,0.4444444444444444,0,0,0,0,0,16.89189189189189
"Naz Reid","MIN",6,65,139,46,15,21,0.7142857142857143,4,10,0.4,0.4,4,20,10,12,0,0.6666666666666666,0.8333333333333334,1,0.3225806451612903,0.551383870967742,0.6774193548387096,0.6764705882352942,6,1,0.047619047619047616,0,0,23.026315789473685
"Raul Neto","CLE",6,61,124,19,6,11,0.5454545454545454,1,6,0.16666666666666666,0.2,4,4,8,3,0,0.3333333333333333,0.3333333333333333,1,0.35294117647058826,0.573559375,0.4411764705882353,0.5,0,1,0.09090909090909091,0,0,15.107913669064748
"Bryn Forbes","MIN",6,60,126,13,3,10,0.3,1,8,0.125,0.125,4,6,0,3,0,1,1,1,0.4444444444444444,0.47949722222222224,0.25,0.325,0,1,0.1,1,0.125,14.102564102564102
"Xavier Tillman","MEM",5,59,127,23,9,15,0.6,1,3,0.3333333333333333,0.3333333333333333,2,10,8,3,0,0.5555555555555556,0.8333333333333334,1,0.16666666666666666,0.5192416666666666,0.5833333333333334,0.5476190476190477,6,2,0.13333333333333333,0,0,16.44736842105263
"Ochai Agbaji","UTA",4,59,124,20,8,13,0.6153846153846154,0,6,0,0,4,14,2,0,0,0.875,0.875,0,0.3157894736842105,0.5283894736842105,0.42105263157894735,0.45454545454545453,0,1,0.07692307692307693,0,0,15.827338129496404
"Luke Kornet","BOS",5,59,120,10,3,5,0.6,1,2,0.5,0.5,1,6,0,3,0,1,1,1,0.2857142857142857,0.6544571428571428,0.6428571428571429,0.625,0,0,0,0,0,8.888888888888888
"Wenyen Gabriel","LAL",5,56,128,18,8,12,0.6666666666666666,0,3,0,0,2,10,6,0,0,0.625,0.8333333333333334,0,0.2,0.61615,0.5333333333333333,0.5294117647058824,4,2,0.16666666666666666,0,0,13.986013986013987
"Dwight Powell","DAL",4,56,107,28,11,14,0.7857142857142857,0,1,0,0,6,18,4,0,0,0.8181818181818182,1,0,0.06666666666666667,0.6588233333333334,0.7333333333333333,0.7777777777777778,4,0,0,0,0,14.615384615384615
"Darius Garland","CLE",2,56,116,33,6,16,0.375,5,12,0.4166666666666667,0.4166666666666667,6,0,12,9,6,0,0,0.6,0.42857142857142855,0.4671392857142857,0.48214285714285715,0.532258064516129,0,2,0.125,0,0,28.90625
"Josh Christopher","HOU",7,54,112,20,8,13,0.6153846153846154,1,9,0.1111111111111111,0.1111111111111111,1,2,14,3,0,0.125,0.125,1,0.4090909090909091,0.5086136363636364,0.4318181818181818,0.43478260869565216,0,0,0,0,0,20.76923076923077
"Keon Johnson","POR",4,52,109,23,5,8,0.625,4,12,0.3333333333333333,0.3333333333333333,1,8,2,12,0,0.8,0.8,1,0.6,0.5549850000000001,0.55,0.5476190476190477,0,0,0,0,0,20.930232558139533
"Isaiah Roby","SAS",5,52,112,15,4,8,0.5,2,6,0.3333333333333333,0.3333333333333333,1,8,0,6,0,1,1,1,0.42857142857142855,0.5466035714285714,0.5,0.5,0,0,0,1,0.16666666666666666,13.28125
"Damian Jones","LAL",5,51,106,13,5,12,0.4166666666666667,0,1,0,0,3,8,2,0,0,0.8,1,0,0.07692307692307693,0.5048807692307692,0.38461538461538464,0.43333333333333335,2,4,0.3333333333333333,0,0,15
"Serge Ibaka","MIL",6,50,99,16,3,8,0.375,3,5,0.6,0.6,1,2,4,9,0,0.3333333333333333,1,1,0.38461538461538464,0.501,0.5769230769230769,0.5714285714285714,4,2,0.25,0,0,16.363636363636363
"Kyle Anderson","MIN",4,49,101,7,1,2,0.5,0,1,0,0,5,2,0,0,0,1,1,0,0.3333333333333333,0.6213333333333334,0.3333333333333333,0.5833333333333334,0,0,0,0,0,7.017543859649123
"Shake Milton","PHI",5,45,89,13,5,12,0.4166666666666667,1,3,0.3333333333333333,0.3333333333333333,0,4,6,3,0,0.4,0.5,1,0.2,0.5364833333333333,0.43333333333333335,0.43333333333333335,2,4,0.3333333333333333,0,0,21.649484536082475
"Robin Lopez","CLE",4,44,91,22,11,14,0.7857142857142857,0,0,0,0,0,10,12,0,0,0.45454545454545453,0.5,0,0,0.48387857142857144,0.7857142857142857,0.7857142857142857,2,2,0.14285714285714285,0,0,15.686274509803921
"James Johnson","IND",3,44,88,11,4,7,0.5714285714285714,1,5,0.2,0.2,0,4,4,3,0,0.5,0.5,1,0.4166666666666667,0.5909772727272727,0.4583333333333333,0.4583333333333333,0,0,0,0,0,12.121212121212121
"Gorgui Dieng","SAS",5,44,96,16,2,2,1,4,12,0.3333333333333333,0.3333333333333333,0,2,2,12,0,0.5,0.5,1,0.8571428571428571,0.5211928571428571,0.5714285714285714,0.5714285714285714,0,0,0,0,0,16.666666666666664
"Donte DiVincenzo","GSW",3,42,95,15,3,5,0.6,2,6,0.3333333333333333,0.3333333333333333,3,2,4,6,0,0.3333333333333333,0.3333333333333333,1,0.5454545454545454,0.5293954545454546,0.5454545454545454,0.5769230769230769,0,0,0,0,0,18.446601941747574
"Kawhi Leonard","LAC",2,42,85,25,7,12,0.5833333333333334,1,6,0.16666666666666666,0.16666666666666666,8,6,8,3,0,0.42857142857142855,0.42857142857142855,1,0.3333333333333333,0.5236277777777778,0.4722222222222222,0.5681818181818182,0,0,0,0,0,26.53061224489796
"Malaki Branham","SAS",2,42,91,18,2,8,0.25,3,10,0.3,0.3,5,2,2,9,0,0.5,1,1,0.5555555555555556,0.504675,0.3611111111111111,0.42857142857142855,2,1,0.125,0,0,20.5607476635514
"Dyson Daniels","NOP",3,41,93,19,4,7,0.5714285714285714,3,4,0.75,0.75,2,4,4,6,3,0.5,0.5,0.6666666666666666,0.36363636363636365,0.5659818181818181,0.7727272727272727,0.7307692307692307,0,0,0,0,0,15.306122448979592
"Kevin Knox II","DET",6,41,82,11,4,8,0.5,1,12,0.08333333333333333,0.08333333333333333,0,6,2,3,0,0.75,0.75,1,0.6,0.5539775,0.275,0.275,0,2,0.25,1,0.08333333333333333,22.22222222222222
"AJ Griffin","ATL",5,41,86,23,4,7,0.5714285714285714,5,10,0.5,0.5,0,4,4,12,3,0.5,0.5,0.8,0.5882352941176471,0.5027029411764705,0.6764705882352942,0.6764705882352942,0,0,0,0,0,17.52577319587629
"Thaddeus Young","TOR",5,40,86,12,4,7,0.5714285714285714,1,5,0.2,0.2,1,4,4,3,0,0.5,0.6666666666666666,1,0.4166666666666667,0.534325,0.4583333333333333,0.46153846153846156,2,1,0.14285714285714285,0,0,15.384615384615383
"Davon Reed","DEN",6,40,91,9,1,6,0.16666666666666666,2,5,0.4,0.4,1,2,0,6,0,1,1,1,0.45454545454545453,0.4840454545454545,0.36363636363636365,0.375,0,0,0,0,0,17.475728155339805
"David Duke Jr.","BKN",2,39,77,12,5,8,0.625,0,2,0,0,2,6,4,0,0,0.6,0.75,0,0.2,0.62004,0.5,0.5454545454545454,2,2,0.25,0,0,16.091954022988507
"Eugene Omoruyi","OKC",4,39,76,21,6,9,0.6666666666666666,1,5,0.2,0.2,6,8,4,3,0,0.6666666666666666,0.6666666666666666,1,0.35714285714285715,0.6175107142857142,0.5357142857142857,0.5526315789473685,0,1,0.1111111111111111,0,0,21.73913043478261
"Malachi Flynn","TOR",5,39,77,21,3,8,0.375,5,9,0.5555555555555556,0.625,0,2,4,12,3,0.3333333333333333,0.3333333333333333,0.8,0.5294117647058824,0.524340625,0.6176470588235294,0.6176470588235294,0,2,0.25,0,0,20.238095238095237
"Nickeil Alexander-Walker","UTA",5,39,84,20,4,7,0.5714285714285714,3,9,0.3333333333333333,0.3333333333333333,3,4,4,6,3,0.5,0.5,0.6666666666666666,0.5625,0.48943125,0.53125,0.5555555555555556,0,2,0.2857142857142857,0,0,21.50537634408602
"KZ Okpala","SAC",6,39,81,3,0,1,0,1,4,0.25,0.25,0,0,0,3,0,0,0,1,0.8,0.55122,0.3,0.3,0,1,1,0,0,5.681818181818182
"Markieff Morris","BKN",4,37,74,12,0,1,0,4,8,0.5,0.5,0,0,0,12,0,0,0,1,0.8888888888888888,0.5306611111111111,0.6666666666666666,0.6666666666666666,0,0,0,0,0,15.853658536585368
"Jaxson Hayes","NOP",5,37,72,2,1,3,0.3333333333333333,0,2,0,0,0,2,0,0,0,1,1,0,0.4,0.50896,0.2,0.16666666666666666,0,2,0.6666666666666666,0,0,8.860759493670885
"Bruno Fernando","HOU",2,37,81,11,5,6,0.8333333333333334,0,0,0,0,1,6,4,0,0,0.6,0.75,0,0,0.5622833333333334,0.8333333333333334,0.7857142857142857,2,0,0,0,0,8.98876404494382
"Kennedy Chandler","MEM",4,35,80,7,3,7,0.42857142857142855,0,2,0,0,1,4,2,0,0,0.6666666666666666,0.6666666666666666,0,0.2222222222222222,0.4764777777777777,0.3333333333333333,0.3181818181818182,0,1,0.14285714285714285,0,0,14.893617021276597
"Blake Griffin","BOS",4,35,74,10,1,5,0.2,1,3,0.3333333333333333,0.3333333333333333,5,0,2,3,0,0,0,1,0.375,0.58994375,0.3125,0.45454545454545453,2,0,0,0,0,15.476190476190476
"Khem Birch","TOR",4,34,68,9,2,4,0.5,1,1,1,1,2,2,2,3,0,0.5,0.5,1,0.2,0.54559,0.7,0.75,0,0,0,0,0,9.333333333333334
"Nerlens Noel","DET",2,32,64,6,2,7,0.2857142857142857,0,0,0,0,2,4,0,0,0,1,1,0,0,0.5484142857142857,0.2857142857142857,0.375,0,1,0.14285714285714285,0,0,11.11111111111111
"MarJon Beauchamp","MIL",4,29,59,8,1,2,0.5,1,5,0.2,0.2,3,0,2,3,0,0,0,1,0.7142857142857143,0.5865071428571429,0.35714285714285715,0.4444444444444444,0,0,0,0,0,18.84057971014493
"Matthew Dellavedova","SAC",3,29,58,8,1,4,0.25,2,3,0.6666666666666666,0.6666666666666666,0,0,2,6,0,0,0,1,0.42857142857142855,0.44072857142857147,0.5714285714285714,0.5714285714285714,0,0,0,0,0,13.636363636363635
"Oshae Brissett","IND",4,27,58,3,0,2,0,1,5,0.2,0.2,0,0,0,3,0,0,0,1,0.7142857142857143,0.45096428571428576,0.21428571428571427,0.21428571428571427,0,0,0,0,0,12.5
"Paul Reed","PHI",6,27,52,2,1,5,0.2,0,0,0,0,0,2,0,0,0,1,1,0,0,0.56794,0.2,0.2,0,1,0.2,0,0,10.714285714285714
"Austin Rivers","MIN",4,27,64,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.504475,0,0,0,2,0.6666666666666666,0,0,5.555555555555555
"Chimezie Metu","SAC",3,25,55,6,2,4,0.5,0,3,0,0,2,4,0,0,0,1,1,0,0.42857142857142855,0.5213857142857143,0.2857142857142857,0.375,0,0,0,0,0,13.333333333333334
"Moses Brown","LAC",5,24,52,18,8,11,0.7272727272727273,0,0,0,0,2,12,4,0,0,0.75,0.8571428571428571,0,0,0.5428454545454545,0.7272727272727273,0.6923076923076923,2,2,0.18181818181818182,0,0,23.21428571428571
"Juancho Hernangomez","TOR",4,24,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.48,0,0,0,0,0,0,0,5.555555555555555
"Zeke Nnaji","DEN",5,24,47,12,5,8,0.625,0,2,0,0,2,6,4,0,0,0.6,0.75,0,0.2,0.58392,0.5,0.5454545454545454,2,1,0.125,0,0,21.818181818181817
"Blake Wesley","SAS",2,23,49,16,4,6,0.6666666666666666,2,3,0.6666666666666666,0.6666666666666666,2,2,6,6,0,0.25,0.3333333333333333,1,0.3333333333333333,0.5077666666666666,0.7777777777777778,0.7272727272727273,2,0,0,0,0,22.80701754385965
"Josh Okogie","PHX",6,23,45,8,3,4,0.75,0,2,0,0,2,2,4,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.5380333333333334,0.5,0.5714285714285714,0,1,0.25,0,0,14
"Simone Fontecchio","UTA",4,23,49,13,2,4,0.5,3,7,0.42857142857142855,0.42857142857142855,0,2,2,9,0,0.5,0.5,1,0.6363636363636364,0.5361909090909092,0.5909090909090909,0.5909090909090909,0,0,0,0,0,21.311475409836067
"Johnny Davis","WAS",4,23,47,4,2,6,0.3333333333333333,0,1,0,0,0,2,2,0,0,0.5,0.5,0,0.14285714285714285,0.43630714285714284,0.2857142857142857,0.2857142857142857,0,0,0,0,0,13.20754716981132
"Ish Smith","DEN",5,23,49,4,2,7,0.2857142857142857,0,1,0,0,0,2,2,0,0,0.5,0.5,0,0.125,0.3862375,0.25,0.25,0,0,0,0,0,20.689655172413794
"Nikola Jovic","MIA",3,22,48,6,3,4,0.75,0,3,0,0,0,4,2,0,0,0.6666666666666666,1,0,0.42857142857142855,0.5182142857142857,0.42857142857142855,0.42857142857142855,2,0,0,0,0,15.384615384615383
"Haywood Highsmith","MIA",4,21,44,2,1,2,0.5,0,3,0,0,0,2,0,0,0,1,1,0,0.6,0.53758,0.2,0.2,0,0,0,1,0.3333333333333333,14.893617021276597
"Jordan Goodwin","WAS",2,21,41,8,4,4,1,0,1,0,0,0,2,6,0,0,0.25,0.3333333333333333,0,0.2,0.43148,0.8,0.8,2,0,0,0,0,14.583333333333334
"Garrett Temple","NOP",2,21,39,6,0,0,0,2,4,0.5,0.5,0,0,0,6,0,0,0,1,1,0.533925,0.75,0.75,0,0,0,0,0,9.30232558139535
"Isaiah Joe","OKC",6,18,40,17,2,2,1,3,6,0.5,0.5,4,2,2,9,0,0.5,0.5,1,0.75,0.48245,0.8125,0.85,0,0,0,0,0,20.833333333333336
"Seth Curry","BKN",1,18,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0.56739,0,0,0,0,0,0,0,13.157894736842104
"Admiral Schofield","ORL",2,17,34,5,1,1,1,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.6666666666666666,0.6174166666666666,0.8333333333333334,0.8333333333333334,0,0,0,0,0,8.108108108108109
"Jordan Hall","SAS",1,17,37,3,0,1,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.75,0.4764125,0.375,0.375,0,0,0,0,0,15
"Kai Jones","CHA",4,17,37,9,2,2,1,1,3,0.3333333333333333,0.3333333333333333,2,4,0,3,0,1,1,1,0.6,0.68514,0.7,0.6428571428571429,0,0,0,0,0,16.666666666666668
"Payton Pritchard","BOS",3,17,35,7,0,3,0,2,4,0.5,0.5,1,0,0,6,0,0,0,1,0.5714285714285714,0.4674142857142857,0.42857142857142855,0.4375,0,0,0,0,0,24.390243902439025
"Brandon Boston Jr.","LAC",5,16,37,13,3,7,0.42857142857142855,2,3,0.6666666666666666,0.6666666666666666,1,0,6,3,3,0,0,0.5,0.3,0.44868499999999994,0.6,0.5909090909090909,0,1,0.14285714285714285,0,0,28.94736842105263
"Leandro Bolmaro","UTA",2,16,34,2,1,2,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0.3333333333333333,0.4393666666666667,0.3333333333333333,0.3333333333333333,0,0,0,0,0,10.526315789473685
"Lindy Waters III","OKC",2,16,34,3,0,0,0,1,6,0.16666666666666666,0.16666666666666666,0,0,0,3,0,0,0,1,1,0.51205,0.25,0.25,0,0,0,0,0,14.634146341463415
"Facundo Campazzo","DAL",2,16,29,3,0,1,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,0.75,0.5104,0.375,0.375,0,0,0,0,0,12.5
"Cam Thomas","BKN",3,14,30,2,1,3,0.3333333333333333,0,1,0,0,0,0,2,0,0,0,0,0,0.25,0.4792375,0.25,0.25,0,1,0.3333333333333333,0,0,11.76470588235294
"Kenneth Lofton Jr.","MEM",3,14,32,9,4,8,0.5,0,1,0,0,1,2,6,0,0,0.25,0.3333333333333333,0,0.1111111111111111,0.625311111111111,0.4444444444444444,0.45,2,1,0.125,0,0,25.64102564102564
"Willy Hernangomez","NOP",2,14,27,4,1,4,0.25,0,1,0,0,2,0,2,0,0,0,0,0,0.2,0.5184300000000001,0.2,0.3333333333333333,2,1,0.25,0,0,21.21212121212121
"Bryce McGowens","CHA",4,13,30,4,2,3,0.6666666666666666,0,1,0,0,0,0,4,0,0,0,0,0,0.25,0.564875,0.5,0.5,0,0,0,0,0,12.121212121212121
"Greg Brown III","POR",3,13,27,8,4,5,0.8,0,0,0,0,0,6,2,0,0,0.75,0.75,0,0,0.7299800000000001,0.8,0.6666666666666666,0,1,0.2,0,0,21.875
"Jabari Walker","POR",3,13,27,4,2,2,1,0,1,0,0,0,0,4,0,0,0,0,0,0.3333333333333333,0.6398333333333334,0.6666666666666666,0.6666666666666666,2,0,0,0,0,9.375
"Mark Williams","CHA",3,13,29,11,4,7,0.5714285714285714,0,0,0,0,3,2,6,0,0,0.25,0.5,0,0,0.5255142857142857,0.5714285714285714,0.6875,4,0,0,0,0,30.3030303030303
"Tyrese Martin","ATL",4,12,24,7,2,3,0.6666666666666666,1,2,0.5,0.5,0,4,0,3,0,1,1,1,0.4,0.43080999999999997,0.7,0.7,0,0,0,0,0,19.23076923076923
"Charles Bassey","SAS",1,12,27,9,2,3,0.6666666666666666,1,2,0.5,0.5,2,4,0,0,3,1,1,0,0.4,0.47112999999999994,0.7,0.75,0,1,0.3333333333333333,0,0,20
"Dalen Terry","CHI",5,12,28,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.5908100000000001,0,0,0,2,0.6666666666666666,0,0,23.333333333333336
"Udoka Azubuike","UTA",2,12,26,4,2,3,0.6666666666666666,0,0,0,0,0,4,0,0,0,1,1,0,0,0.5370333333333334,0.6666666666666666,0.6666666666666666,0,0,0,0,0,13.793103448275863
"Micah Potter","UTA",2,12,26,4,2,2,1,0,0,0,0,0,2,2,0,0,0.5,0.5,0,0,0.80505,1,1,0,0,0,0,0,6.8965517241379315
"Vince Williams Jr.","MEM",2,11,25,2,1,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0.8,0.53377,0.2,0.2,2,0,0,0,0,16.129032258064516
"Taj Gibson","WAS",3,11,22,9,2,2,1,1,3,0.3333333333333333,0.3333333333333333,2,0,4,3,0,0,0,1,0.6,0.41633,0.7,0.75,0,0,0,0,0,26.08695652173913
"Vit Krejci","ATL",4,11,22,5,1,1,1,1,2,0.5,0.5,0,2,0,3,0,1,1,1,0.6666666666666666,0.6211666666666666,0.8333333333333334,0.8333333333333334,0,0,0,0,0,12.5
"Otto Porter Jr.","TOR",1,11,22,5,0,0,0,1,2,0.5,0.5,2,0,0,3,0,0,0,1,1,0.5424,0.75,0.8333333333333334,0,0,0,0,0,13.043478260869565
"Frank Kaminsky","ATL",3,10,20,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0.45345,0,0.6666666666666666,0,0,0,0,0,18.181818181818183
"Udonis Haslem","MIA",2,10,22,3,1,3,0.3333333333333333,0,0,0,0,1,2,0,0,0,1,1,0,0,0.3806,0.3333333333333333,0.375,0,0,0,0,0,16
"Jaden Hardy","DAL",2,10,22,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.4,0.56514,0,0,0,1,0.3333333333333333,0,0,24.999999999999996
"Dominick Barlow","SAS",1,10,23,2,1,1,1,0,2,0,0,0,2,0,0,0,1,1,0,0.6666666666666666,0.5877166666666667,0.3333333333333333,0.3333333333333333,0,0,0,0,0,11.538461538461538
"Trent Forrest","ATL",3,10,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36855,0,0,0,1,0.5,0,0,9.523809523809524
"Rodney McGruder","DET",3,9,19,3,0,0,0,1,3,0.3333333333333333,0.3333333333333333,0,0,0,3,0,0,0,1,1,0.51215,0.5,0.5,0,0,0,0,0,12.5
"Boban Marjanovic","HOU",3,9,18,4,1,2,0.5,0,0,0,0,2,2,0,0,0,1,1,0,0,0.4002,0.5,0.6666666666666666,0,0,0,0,0,20
"Justin Jackson","BOS",2,9,19,6,0,1,0,2,3,0.6666666666666666,0.6666666666666666,0,0,0,6,0,0,0,1,0.75,0.48585,0.75,0.75,0,0,0,0,0,16.666666666666668
